COUNTRY,MA_ID,NAME,LON,LAT,DESIG,LEGAL,DESIG_TYPE,DOMAIN,STATUS,DATE_ESTAB,AREA_R_HA,MARIE_R_H,MGT_PLAN,IUCN_CAT,INTL_CONV,STATE_PROV,ZONES,NO_TAKE,NO_TK_R_HA,MGT_MODEL,MGT_EFF,SOURCE,NOTES,CONSENT,CTMPAS_CAT,VALIDATED,VALIDATED_BY,VALIDATED_ON,HAS_POLY
"Philippines","4016200","Bongalonan Marine Sanctuary","122.61729900","9.41731400","Marine Sanctuary - Local","","Local","Marine","Designated","1985-01-01",20.00,0.00,"Yes","Unknown","No","Negros Oriental","Unknown","All",20.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4016100","Gaas Bay Marine Protected Area","125.65244400","10.16866400","Marine Protected Area - Local","","Local","Marine","Designated","2005-01-01",82.00,0.00,"Unknown","Unknown","No","Dinagat Island","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4016000","Pangasihan Fish Sanctuary","125.17611100","8.88694400","Fish Sanctuary - Local","","Local","Marine","Designated","2003-01-01",10.00,0.00,"Yes","Unknown","No","Misamis Oriental","Unknown","All",10.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015900","Poblacion (Sugbongcogon Municipality) Marine Sanctuary","124.77083300","8.94787000","Marine Sanctuary - Local","","Local","Marine","Designated","2006-01-01",0.00,0.00,"Yes","Unknown","No","Misamis Oriental","Unknown","All",0.00,"Unknown","Unknown","CCEF","","Yes","Category 1","False","","","True"
"Philippines","4015800","Opol Marine Sanctuary","124.57277800","8.53250000","Marine Sanctuary - Local","","Local","Marine","Designated","2002-01-01",5.30,0.00,"Unknown","Unknown","No","Misamis Oriental","Unknown","All",5.30,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015700","Mauswagon Marine Protected Area","124.42222200","8.60944400","Marine Protected Area - Local","","Local","Marine","Designated","2008-01-01",6.00,0.00,"Yes","Unknown","No","Misamis Oriental","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015600","Burnay Marine Sanctuary","124.38638900","8.59194400","Marine Sanctuary - Local","","Local","Marine","Designated","2006-01-01",6.00,0.00,"Yes","Unknown","No","Misamis Oriental","Unknown","All",6.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015500","Poblacion (Sinakaban Municipality) Marine Protected Area","123.85382700","8.27969300","Marine Protected Area - Local","","Local","Marine","Designated","2008-01-01",28.00,0.00,"Yes","Unknown","No","Misamis Occidental","Unknown","Unknown",0.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015400","Baobaon Fish and Marine Sanctuary","123.73629200","8.61322500","Fish and Marine Sanctuary","","Local","Marine","Designated","2003-01-01",30.00,0.00,"Yes","Unknown","No","Misamis Occidental","Unknown","All",30.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015300","Polo Bato Marine Protected Area","122.90486100","8.14836100","Marine Protected Area - Local","","Local","Marine","Designated","1998-01-01",10.00,0.00,"Drafted","Unknown","No","Zamboanga Norte","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015200","Bangaan Marine Sanctuary","122.42583300","7.49305600","Marine Sanctuary - Local","","Local","Marine","Designated","2005-01-01",880.00,0.00,"Yes","Unknown","No","Zamboanga Sibugay","Unknown","All",880.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015100","Roseller T. Lim Marine Protected Area","122.49283300","7.63680600","Marine Protected Area - Local","","Local","Marine","Designated","2006-01-01",118.00,0.00,"Yes","Unknown","No","Zamboanga Sibugay","Unknown","Unknown",0.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4015000","Takot Siari Marine Protected Area","122.76804200","7.42691300","Marine Protected Area - Local","","Local","Marine","Designated","2003-01-01",42.50,0.00,"Unknown","Unknown","No","Zamboanga Sibugay","Unknown","Unknown",0.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014900","Pagadian City  1 Marine Protected Area","123.43862400","7.79996000","Marine Protected Area - Local","","Local","Marine","Designated","2001-01-01",88.00,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating/ This polygon was moved from another municipality, it needs to be moved to the correct location.","Yes","Category 1","False","","","True"
"Philippines","4014800","Buburay Marine Protected Area","123.38894400","7.51738900","Marine Protected Area - Local","","Local","Marine","Designated","2005-01-01",50.00,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014700","Bacawayan Marine Protected Area","123.38631900","7.53450800","Marine Protected Area - Local","","Local","Marine","Designated","2005-01-01",20.00,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014600","Dinas Marine Protected Area","123.42785000","7.60141700","Marine Protected Area - Local","","Local","Marine","Designated","2000-01-01",106.00,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014500","Tibu- Tabu Marine Protected Area","123.46066700","7.63077800","Marine Protected Area - Local","","Local","Marine","Designated","2006-01-01",163.58,0.00,"Drafted","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"Unknown","Unknown","CCEF","","Yes","Category 1","False","","","True"
"Philippines","4014400","Bibilik Marine Sanctuary","123.46811100","7.74502800","Marine Sanctuary - Local","","Local","Marine","Designated","2002-01-01",20.00,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","All",20.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014300","Pagadian City  (Lalas) Marine Protected Area","123.47480600","7.78930600","Marine Protected Area - Local","","Local","Marine","Designated","2008-01-01",85.44,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014200","Bulanit Marine Protected Area","123.49475000","7.81188300","Marine Protected Area - Local","","Local","Marine","Designated","2006-01-01",48.00,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014100","Barangay Combo Marine Sanctuary","123.53382200","7.83578100","Marine Sanctuary - Local","","Local","Marine","Designated","2006-01-01",22.00,0.00,"Yes","Unknown","No","Zamboanga Sur","Unknown","All",22.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4014000","MISSTA Marine Protected Area","123.61722200","7.83138900","Marine Protected Area - Local","","Local","Marine","Designated","2003-01-01",160.00,0.00,"Unknown","Unknown","No","Zamboanga Sur","Unknown","Unknown",0.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013900","Tuka Marine Sanctuary","124.60250000","5.98533300","Marine Sanctuary - Local","","Local","Marine","Designated","1999-01-01",10.00,0.00,"Drafted","VI","No","Saranggani","Unknown","All",10.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013800","Kapatan Marine Protected Area","125.23616700","5.91100000","Marine Protected Area - Local","","Local","Marine","Designated","1996-01-01",12.00,0.00,"Yes","Unknown","No","Saranggani","Unknown","Unknown",0.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013700","New Argao Fish Sanctuary","125.62677800","6.38036100","Fish Sanctuary - Local","","Local","Marine","Designated","2003-01-01",20.00,0.00,"Drafted","Unknown","No","Davao del Sur","Unknown","All",20.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013600","Tu-balan Cove","125.58819400","6.50269400","NULL","","Local","Marine","Designated","2003-01-01",60.00,0.00,"Drafted","Unknown","No","Davao del Sur","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013500","Sto. Ni±o-Basiawan Fish Sanctuary","125.50383300","6.56105000","Fish Sanctuary - Local","","Local","Marine","Designated","1999-01-01",40.00,0.00,"Yes","VI","No","Davao del Sur","Unknown","All",40.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013400","Malalag Fish Sanctuary","125.41820000","6.59070000","Fish Sanctuary - Local","","Local","Marine","Designated","1993-01-01",50.00,0.00,"Yes","VI","No","Davao del Sur","Unknown","All",50.00,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013300","Balasinon Fish Sanctuary","125.39058300","6.62020000","Fish Sanctuary - Local","","Local","Marine","Designated","1997-01-01",50.00,0.00,"Yes","VI","No","Davao del Sur","Unknown","All",50.00,"MEAT","Strenghtened","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013200","Lipata Marine Protected Area","124.59495800","10.14899000","Marine Protected Area - Local","Mun. Ord. No. 07-12-99","Local","Marine","Designated","2008-01-01",10.00,0.00,"Yes","Unknown","No","Bohol","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013100","Busalian Marine Protected Area","124.34346700","10.17736700","Marine Protected Area - Local","","Local","Marine","Designated","2007-01-01",17.39,0.00,"Yes","Unknown","No","Bohol","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4013000","Banacon Island Marine Sanctuary","124.19352500","10.19356400","Marine Sanctuary - Local","Mun. Ord. No. 8 Series 2002","Local","Marine","Designated","2002-01-01",50.00,0.00,"Unknown","VI","No","Bohol","Unknown","All",50.00,"Unknown","Unknown","CCEF","","Yes","Category 1","False","","","True"
"Philippines","4012900","Tugas Marine Sanctuary","124.14126700","10.13636700","Marine Sanctuary - Local","Mun. Ord. No. 8 Series 2002","Local","Marine","Designated","2002-01-01",10.00,0.00,"Unknown","VI","No","Bohol","Unknown","All",10.00,"Unknown","Unknown","CCEF","","Yes","Category 1","False","","","True"
"Philippines","4012800","Corte-Baud Marine Sanctuary","124.13093300","10.12433300","Marine Sanctuary - Local","Mun. Ord. No. 08 Series 2002","Local","Marine","Designated","2002-01-01",10.00,0.00,"Unknown","VI","No","Bohol","Unknown","All",10.00,"Unknown","Unknown","CCEF","","Yes","Category 1","False","","","True"
"Philippines","4012700","Campao Occidental Marine Sanctuary","124.12448300","10.10919600","Marine Sanctuary - Local","Mun. Ord. No. 08 Series 2002","Local","Marine","Designated","2002-01-01",20.00,0.00,"Unknown","VI","No","Bohol","Unknown","All",20.00,"Unknown","Unknown","CCEF","","Yes","Category 1","False","","","True"
"Philippines","4012600","Lumayag Islet Marine Park","124.57116100","9.94118900","Marine Park - Local","Mun. Ord. No. 03-1997; Mun. Ord. No. 7-1989; Mun. Ord No. 02-1995","Local","Marine","Designated","1989-01-01",26.50,0.00,"Yes","VI","No","Bohol","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4012500","Puntod Dacu Marine Protected Area","124.56651700","9.87603300","Marine Protected Area - Local","","Local","Marine","Designated","2006-01-01",58.10,0.00,"Yes","Unknown","No","Bohol","Unknown","Unknown",0.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4012400","Pasil Reef Fishery Refuge and Sanctuary","124.57344400","9.83138900","Fishery Refuge and Sanctuary - Local","Mun. Ord. No. 09 Series 2001","Local","Marine","Designated","2001-01-01",18.00,0.00,"Yes","VI","No","Bohol","Unknown","All",18.00,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4012300","Badiang Fish Sanctuary","124.58803100","9.79797200","Fish Sanctuary - Local","","Local","Marine","Designated","2003-01-01",70.11,0.00,"Yes","Unknown","No","Bohol","Unknown","All",70.11,"MEAT","Institutionalized","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4012200","Linawan Marine Sanctuary","124.59966400","9.78073100","Marine Sanctuary - Local","Mun. Ord. No. 07-12-99","Local","Marine","Designated","1995-01-01",27.95,0.00,"Yes","Unknown","No","Bohol","Unknown","All",27.95,"MEAT","Established","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4012100","Suba Marine Sanctuary","124.58171400","9.74658300","Marine Sanctuary - Local","","Local","Marine","Designated","2004-01-01",19.96,0.00,"Yes","Unknown","No","Bohol","Unknown","All",19.96,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4012000","Guinacot Marine Sanctuary","124.46155600","9.73772200","Marine Sanctuary - Local","Mun. Ord. No. 02, Series 2008; Mun. Res. No. 9 Series 2003","Local","Marine","Designated","2003-01-01",14.66,0.00,"Yes","VI","No","Bohol","Unknown","All",14.66,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4011900","Cabantian Marine Sanctuary","124.45163600","9.72616700","Marine Sanctuary - Local","brgy.
Res. No. 08, Series 2003","Local","Marine","Designated","2003-01-01",20.51,0.00,"Yes","VI","No","Bohol","Unknown","All",20.51,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
"Philippines","4011800","Tubod Mar Marine Sanctuary","124.40189000","9.66764100","Marine Sanctuary - Local","Mun. Ord. No. 9-09-2007; Mun. Ord. No. 6-09 Series 2001","Local","Marine","Designated","2001-01-01",11.80,0.00,"Yes","VI","No","Bohol","Unknown","All",11.80,"MEAT","Sustained","CCEF","Management effectiveness ratring by CCEF- adapted to MEAT rating","Yes","Category 1","False","","","True"
